Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"DYS_FCU_22_7_Thermostat_FB_SlaveHealth","D3450.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_7_Thermostat_Ctrl_Alarm_H_Enabled","D3465",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_7_Thermostat_Ctrl_Alarm_L_Enabled","D3466",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_7_Thermostat_FB_Local_Setpoint","D3455",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_7_Thermostat_Ctrl_Alarm_H_SP","D3472",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_7_Thermostat_Ctrl_Alarm_L_SP","D3475",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_7_Power_Meter_FB_Voltage_L1_L2","D3504",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_7_Power_Meter_FB_Voltage_L2_L3","D3506",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_7_Power_Meter_FB_Voltage_L3_L1","D3508",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_7_Power_Meter_FB_Current_L1","D3510",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_7_Power_Meter_FB_Current_L2","D3512",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_7_Power_Meter_FB_Current_L3","D3514",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_7_Power_Meter_FB_Power_Factor","D3516",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_7_Power_Meter_FB_Frequency","D3518",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_7_Power_Meter_FB_Energy_Consumption","D3522",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_7_Power_Meter_FB_Active_Power","D3520",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_7_Power_Meter_FB_SlaveHealth","D3500.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_7_Power_Meter_FB_Avg_Voltage","D3502",Float,1,RO,1000,,,,,,,,,,"",
"DYS_LMCP_04_Power_Status_FB_SwitchTriggered","D7900.01",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_LMCP_04_Power_Status_Ctrl_Reset","D7902",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_LMCP_04_Power_Status_Ctrl_Latch_Alarm","D7903",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_FB_Rotate_Day","D7106",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_FB_Rotate_Hour","D7107",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_FB_Rotate_Min","D7108",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_Ctrl_NumOf_Req_Duty","D7006",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_Ctrl_Total_Num_Motor","D7007",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_Ctrl_Control_Strategy","D7008",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_Ctrl_Select_Seq_Matrix","D7009",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_Ctrl_Rotate_Day","D7010",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_Ctrl_Rotate_Hour","D7011",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_Ctrl_Rotate_Min","D7012",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_Ctrl_Stabilization_Delay","D7013",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_Ctrl_StageUp_Delay","D7014",Word,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_Ctrl_StageDown_Delay","D7015",Word,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_FB_Cur_Seq_Matrix_Index","D7016",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_FB_Next_Seq_Matrix_Index","D7017",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_FB_Rotation_In_Progress","D7018.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_FB_NumOf_AutoRun_Motors","D7100",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_FB_NumOf_Ready_Motors","D7101",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_FB_Stabilization_Counter","D7102",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_FB_State","D7103",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_FB_StageUp_Delay_Counter","D7104",Word,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_FB_StageDown_Delay_Counter","D7105",Word,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_Ctrl_Confirm_Setting","D7001",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_Ctrl_Confirm_Schedule","D7002",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_Ctrl_Rotate_Now","D7003",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_Ctrl_Control_Mode","D7004",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_01_Ctrl_Release_Inhibit","D7005",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_FB_Rotate_Day","D7306",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_FB_Rotate_Hour","D7307",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_FB_Rotate_Min","D7308",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_Ctrl_NumOf_Req_Duty","D7206",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_Ctrl_Total_Num_Motor","D7207",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_Ctrl_Control_Strategy","D7208",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_Ctrl_Select_Seq_Matrix","D7209",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_Ctrl_Rotate_Day","D7210",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_Ctrl_Rotate_Hour","D7211",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_Ctrl_Rotate_Min","D7212",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_Ctrl_Stabilization_Delay","D7213",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_Ctrl_StageUp_Delay","D7214",Word,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_Ctrl_StageDown_Delay","D7215",Word,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_FB_Cur_Seq_Matrix_Index","D7216",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_FB_Next_Seq_Matrix_Index","D7217",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_FB_Rotation_In_Progress","D7218.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_FB_NumOf_AutoRun_Motors","D7300",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_FB_NumOf_Ready_Motors","D7301",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_FB_Stabilization_Counter","D7302",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_FB_State","D7303",Short,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_FB_StageUp_Delay_Counter","D7304",Word,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_FB_StageDown_Delay_Counter","D7305",Word,1,RO,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_Ctrl_Confirm_Setting","D7201",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_Ctrl_Confirm_Schedule","D7202",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_Ctrl_Rotate_Now","D7203",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_Ctrl_Control_Mode","D7204",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Duty_Standby_FCU_02_Ctrl_Release_Inhibit","D7205",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Zone_Temp_Control_01_FB_Caclulated_Setpoint","D7600",Float,1,RO,1000,,,,,,,,,,"",
"DYS_Zone_Temp_Control_01_Ctrl_Mode","D7603",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_Zone_Temp_Control_01_FB_Zone_Transmitter_Health","D7602.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_Zone_Temp_Control_01_FB_Fallback_Mode","D7602.01",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_Zone_Temp_Control_01_FB_Fallback_Health","D7602.02",Boolean,1,RO,1000,,,,,,,,,,"",
