Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"DYS_FCU_22_13_Thermostat_FB_SlaveHealth","D3450.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_13_Thermostat_Ctrl_Alarm_H_Enabled","D3465",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_13_Thermostat_Ctrl_Alarm_L_Enabled","D3466",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_13_Thermostat_FB_Local_Setpoint","D3455",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_13_Thermostat_Ctrl_Alarm_H_SP","D3472",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_13_Thermostat_Ctrl_Alarm_L_SP","D3475",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_13_Power_Meter_FB_Voltage_L1_L2","D3504",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_13_Power_Meter_FB_Voltage_L2_L3","D3506",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_13_Power_Meter_FB_Voltage_L3_L1","D3508",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_13_Power_Meter_FB_Current_L1","D3510",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_13_Power_Meter_FB_Current_L2","D3512",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_13_Power_Meter_FB_Current_L3","D3514",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_13_Power_Meter_FB_Power_Factor","D3516",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_13_Power_Meter_FB_Frequency","D3518",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_13_Power_Meter_FB_Energy_Consumption","D3522",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_13_Power_Meter_FB_Active_Power","D3520",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_13_Power_Meter_FB_SlaveHealth","D3500.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_13_Power_Meter_FB_Avg_Voltage","D3502",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_FB_MA_Status","D4000.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_FB_Run_Status","D4000.01",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_FB_Trip_Status","D4000.02",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_FB_Command","D4000.04",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_FB_Fail_to_Start","D4000.05",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_FB_Fail_to_Stop","D4000.06",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_FB_Ready","D4000.08",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_FB_State","D4001",Short,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_FB_Priority","D4002",Short,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_FB_Speed_Feedback","D4003",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_FB_Run_Hours","D4007",DWord,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_Ctrl_Mode","D4011",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_Ctrl_Value_Override","D4020",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_Ctrl_Reset","D4042",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_Ctrl_Manual_Override","D4043",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_CO2_FB_Process_Value","D4050",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_CO2_FB_Alarm_State","D4052",Short,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_CO2_FB_Health","D4053.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_CO2_Ctrl_Alarm_H_Enabled","D4059",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_CO2_Ctrl_Alarm_L_Enabled","D4060",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_CO2_Ctrl_Alarm_H_SP","D4080",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_CO2_Ctrl_Alarm_L_SP","D4083",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_RH_FB_Process_Value","D4100",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_RH_FB_Alarm_State","D4102",Short,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_RH_FB_Health","D4103.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_RH_Ctrl_Alarm_H_Enabled","D4109",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_RH_Ctrl_Alarm_L_Enabled","D4110",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_RH_Ctrl_Alarm_H_SP","D4130",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_RH_Ctrl_Alarm_L_SP","D4133",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_RA_Temp_FB_Process_Value","D4150",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_RA_Temp_FB_Alarm_State","D4152",Short,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_RA_Temp_FB_Health","D4153.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_RA_Temp_Ctrl_Alarm_H_Enabled","D4159",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_RA_Temp_Ctrl_Alarm_L_Enabled","D4160",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_RA_Temp_Ctrl_Alarm_H_SP","D4180",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_RA_Temp_Ctrl_Alarm_L_SP","D4183",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_SA_Temp_FB_Process_Value","D4200",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_SA_Temp_FB_Alarm_State","D4202",Short,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_SA_Temp_Ctrl_Alarm_H_Enabled","D4207",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_SA_Temp_Ctrl_Alarm_L_Enabled","D4208",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_SA_Temp_Ctrl_Alarm_H_SP","D4218",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_SA_Temp_Ctrl_Alarm_L_SP","D4221",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_SA_Temp_FB_Health","D4203.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_DP_Filter_FB_SwitchTriggered","D4250.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_DP_Filter_Ctrl_Reset","D4252",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_DP_Filter_Ctrl_Latch_Alarm","D4253",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_iValve_Ctrl_Mode","D4322",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_iValve_Ctrl_Override_Value","D4323",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_iValve_FB_Flow_Rate","D4306",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_iValve_FB_CHWS_Temp","D4308",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_iValve_FB_CHWR_Temp","D4310",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_iValve_FB_Volume","D4312",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_iValve_FB_SlaveHealth","D4300.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_iValve_FB_Position_Feedback","D4304",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_iValve_FB_Power","D4314",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_iValve_FB_Energy","D4316",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_iValve_Ctrl_Manual_Override","D4326",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_iValve_TIC_FB_Process_Value","D4351",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_iValve_TIC_Ctrl_Control_Output","D4358",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_iValve_TIC_Ctrl_Setpoint","D4360",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_TIC_FB_Process_Value","D4401",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_TIC_Ctrl_Control_Output","D4408",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_EC_Fan_TIC_Ctrl_Setpoint","D4410",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Thermostat_FB_Space_Temperature","D4453",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Thermostat_FB_AlarmState","D4452",Short,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Thermostat_Ctrl_Mode","D4457",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Thermostat_FB_SlaveHealth","D4450.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Thermostat_Ctrl_Alarm_H_Enabled","D4465",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Thermostat_Ctrl_Alarm_L_Enabled","D4466",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Thermostat_FB_Local_Setpoint","D4455",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Thermostat_Ctrl_Alarm_H_SP","D4472",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Thermostat_Ctrl_Alarm_L_SP","D4475",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Power_Meter_FB_Voltage_L1_L2","D4504",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Power_Meter_FB_Voltage_L2_L3","D4506",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Power_Meter_FB_Voltage_L3_L1","D4508",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Power_Meter_FB_Current_L1","D4510",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Power_Meter_FB_Current_L2","D4512",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Power_Meter_FB_Current_L3","D4514",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Power_Meter_FB_Power_Factor","D4516",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Power_Meter_FB_Frequency","D4518",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Power_Meter_FB_Energy_Consumption","D4522",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Power_Meter_FB_Active_Power","D4520",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Power_Meter_FB_SlaveHealth","D4500.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_14_Power_Meter_FB_Avg_Voltage","D4502",Float,1,RO,1000,,,,,,,,,,"",
"DYS_LMCP_01_Power_Status_FB_SwitchTriggered","D7900.01",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_LMCP_01_Power_Status_Ctrl_Reset","D7902",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_LMCP_01_Power_Status_Ctrl_Latch_Alarm","D7903",Short,1,R/W,1000,,,,,,,,,,"",
